Timestamp,value,unit,building,floor,room_type,room_number,modality
2019-01-03 12:14:00,416.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:15:00,420.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:16:00,417.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:17:00,416.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:18:00,417.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:19:00,418.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:20:00,419.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:21:00,418.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:22:00,419.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:23:00,416.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:24:00,415.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:25:00,415.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:26:00,414.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:27:00,414.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:28:00,417.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:29:00,421.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:30:00,421.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:31:00,421.3333333333333,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:32:00,421.66666666666663,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:33:00,422.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:34:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:35:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:36:00,424.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:37:00,428.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:38:00,430.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:39:00,430.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:40:00,425.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:41:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:42:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:43:00,424.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:44:00,424.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:45:00,426.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:46:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:47:00,425.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:48:00,425.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:49:00,426.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:50:00,426.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:51:00,425.6666666666667,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:52:00,425.33333333333337,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:53:00,425.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:54:00,424.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:55:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:56:00,423.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:57:00,424.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:58:00,425.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:59:00,426.0,ppm,JCK,35,Hub ,3556,co2
2019-01-03 12:00:00,0.1599999964237213,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:01:00,0.1599999964237213,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:02:00,0.1599999964237213,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:03:00,0.1599999964237213,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:04:00,0.1599999964237213,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:05:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:06:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:07:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:08:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:09:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:10:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:11:00,0.1550000011920929,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:12:00,0.15299999713897705,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:13:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:14:00,0.15700000524520874,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:15:00,0.15299999713897705,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:16:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:17:00,0.15299999713897705,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:18:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:19:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:20:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:21:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:22:00,0.15299999713897705,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:23:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:24:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:25:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:26:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:27:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:28:00,0.1459999978542328,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:29:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:30:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:31:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:32:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:33:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:34:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:35:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:36:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:37:00,0.1459999978542328,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:38:00,0.1459999978542328,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:39:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:40:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:41:00,0.1459999978542328,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:42:00,0.1459999978542328,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:43:00,0.15299999713897705,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:44:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:45:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:46:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:47:00,0.1459999978542328,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:48:00,0.15299999713897705,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:49:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:50:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:51:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:52:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:53:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:54:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:55:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:56:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:57:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:58:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:59:00,0.15000000596046448,ppb,JCK,35,Hub ,3556,tvoc
2019-01-03 12:00:00,27.040000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:01:00,27.040000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:02:00,27.010000228881836,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:03:00,27.040000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:04:00,27.09000015258789,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:05:00,27.09000015258789,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:06:00,27.1299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:07:00,27.139999389648438,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:08:00,27.200000762939453,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:09:00,27.229999542236328,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:10:00,27.270000457763672,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:11:00,27.270000457763672,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:12:00,27.3100004196167,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:13:00,27.350000381469727,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:14:00,27.3700008392334,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:15:00,27.350000381469727,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:16:00,27.389999389648438,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:17:00,27.420000076293945,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:18:00,27.40999984741211,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:19:00,27.510000228881836,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:20:00,27.440000534057617,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:21:00,27.420000076293945,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:22:00,27.420000076293945,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:23:00,27.440000534057617,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:24:00,27.489999771118164,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:25:00,27.530000686645508,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:26:00,27.540000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:27:00,27.559999465942383,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:28:00,27.489999771118164,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:29:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:30:00,27.540000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:31:00,27.540000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:32:00,27.550000190734863,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:33:00,27.559999465942383,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:34:00,27.510000228881836,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:35:00,27.59000015258789,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:36:00,27.649999618530273,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:37:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:38:00,27.579999923706055,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:39:00,27.610000610351562,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:40:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:41:00,27.540000915527344,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:42:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:43:00,27.649999618530273,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:44:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:45:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:46:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:47:00,27.670000076293945,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:48:00,27.610000610351562,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:49:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:50:00,27.610000610351562,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:51:00,27.610000610351562,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:52:00,27.655000686645508,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:53:00,27.700000762939453,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:54:00,27.649999618530273,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:55:00,27.649999618530273,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:56:00,27.68000030517578,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:57:00,27.649999618530273,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:58:00,27.68000030517578,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:59:00,27.6299991607666,%RH,JCK,35,IT ,3544,humidity
2019-01-03 12:00:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:01:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:02:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:03:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:04:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:05:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:06:00,408.5,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:07:00,409.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:08:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:09:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:10:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:11:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:12:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:13:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:14:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:15:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:16:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:17:00,405.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:18:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:19:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:20:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:21:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:22:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:23:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:24:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:25:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:26:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:27:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:28:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:29:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:30:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:31:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:32:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:33:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:34:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:35:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:36:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:37:00,405.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:38:00,405.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:39:00,406.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:40:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:41:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:42:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:43:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:44:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:45:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:46:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:47:00,407.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:48:00,408.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:49:00,409.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:50:00,409.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:51:00,410.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:52:00,411.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:53:00,412.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:54:00,410.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:55:00,410.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:56:00,410.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:57:00,413.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:58:00,413.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:59:00,412.0,ppm,JCK,33,Focus Group ,3331,co2
2019-01-03 12:00:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:01:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:02:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:03:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:04:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:05:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:06:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:07:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:08:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:09:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:10:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:11:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:12:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:13:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:14:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:15:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:16:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:17:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:18:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:19:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:20:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:21:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:22:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:23:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:24:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:25:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:26:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:27:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:28:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:29:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:30:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:31:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:32:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:33:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:34:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:35:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:36:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:37:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:38:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:39:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:40:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:41:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:42:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:43:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:44:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:45:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:46:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:47:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:48:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:49:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:50:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:51:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:52:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:53:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:54:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:55:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:56:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:57:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:58:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:59:00,,nan,JCK,33,Open Office ,3351,pm25
2019-01-03 12:00:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:01:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:02:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:03:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:04:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:05:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:06:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:07:00,0.20000000298023224,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:08:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:09:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:10:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:11:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:12:00,0.699999988079071,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:13:00,1.399999976158142,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:14:00,0.4000000059604645,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:15:00,1.399999976158142,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:16:00,0.6000000238418579,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:17:00,0.8999999761581421,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:18:00,0.5,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:19:00,0.5,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:20:00,1.100000023841858,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:21:00,1.600000023841858,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:22:00,1.100000023841858,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:23:00,0.6000000238418579,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:24:00,0.20000000298023224,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:25:00,0.8999999761581421,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:26:00,0.4000000059604645,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:27:00,0.8999999761581421,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:28:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:29:00,0.5,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:30:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:31:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:32:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:33:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:34:00,0.10000000149011612,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:35:00,0.8999999761581421,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:36:00,0.20000000298023224,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:37:00,0.20000000298023224,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:38:00,0.4000000059604645,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:39:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:40:00,0.6000000238418579,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:41:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:42:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:43:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:44:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:45:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:46:00,0.5,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:47:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:48:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:49:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:50:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:51:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:52:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:53:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:54:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
2019-01-03 12:55:00,0.0,ppb,JCK,35,Focus Group ,3515,pm25
